lat,long,name,color,note
55.7055835,12.2413024,POWERLINE_ID,#FF0000,Pylon
55.7083051,12.2375305,POWERLINE_ID,#FF0000,Pylon
55.7103081,12.2363328,POWERLINE_ID,#FF0000,Pylon
55.7123293,12.2351741,POWERLINE_ID,#FF0000,Pylon
55.6620178,12.3162645,POWERLINE_ID,#FF0000,Pylon
55.6634094,12.313383,POWERLINE_ID,#FF0000,Pylon
55.6672465,12.3057075,POWERLINE_ID,#FF0000,Pylon
55.6685497,12.3030913,POWERLINE_ID,#FF0000,Pylon
55.6793873,12.2847327,POWERLINE_ID,#FF0000,Pylon
55.6973456,12.2625086,POWERLINE_ID,#FF0000,Pylon
55.7002393,12.2550525,POWERLINE_ID,#FF0000,Pylon
55.7034169,12.2469243,POWERLINE_ID,#FF0000,Pylon
55.7066987,12.2384792,POWERLINE_ID,#FF0000,Pylon
55.6962356,12.2653478,POWERLINE_ID,#FF0000,Pylon
55.6610893,12.3184484,POWERLINE_ID,#FF0000,Pylon
55.6611182,12.3190368,POWERLINE_ID,#FF0000,Pylon
55.6642795,12.3195738,POWERLINE_ID,#FF0000,Pylon
55.6666384,12.319846,POWERLINE_ID,#FF0000,Pylon
55.6622166,12.3193157,POWERLINE_ID,#FF0000,Pylon
55.6732022,12.3206099,POWERLINE_ID,#FF0000,Pylon
55.6713241,12.3203868,POWERLINE_ID,#FF0000,Pylon
55.6777499,12.3211602,POWERLINE_ID,#FF0000,Pylon
55.6691653,12.3201035,POWERLINE_ID,#FF0000,Pylon
55.6610435,12.3180129,POWERLINE_ID,#FF0000,Pylon
55.6649489,12.3102673,POWERLINE_ID,#FF0000,Pylon
55.6661253,12.3078812,POWERLINE_ID,#FF0000,Pylon
55.6708628,12.2986191,POWERLINE_ID,#FF0000,Pylon
55.6765697,12.2875677,POWERLINE_ID,#FF0000,Pylon
55.6983432,12.2598933,POWERLINE_ID,#FF0000,Pylon
55.6866542,12.2775307,POWERLINE_ID,#FF0000,Pylon
55.7024061,12.2494735,POWERLINE_ID,#FF0000,Pylon
55.7161199,12.2329854,POWERLINE_ID,#FF0000,Pylon
55.7046018,12.2438773,POWERLINE_ID,#FF0000,Pylon
55.6123366,12.2359038,POWERLINE_ID,#FF0000,Pylon
55.6122651,12.2400681,POWERLINE_ID,#FF0000,Pylon
55.61223,12.2442465,POWERLINE_ID,#FF0000,Pylon
55.6121718,12.2483578,POWERLINE_ID,#FF0000,Pylon
55.612115,12.252603,POWERLINE_ID,#FF0000,Pylon
55.6120734,12.2558891,POWERLINE_ID,#FF0000,Pylon
55.6120376,12.2593297,POWERLINE_ID,#FF0000,Pylon
55.612331,12.2669528,POWERLINE_ID,#FF0000,Pylon
55.6125802,12.2696698,POWERLINE_ID,#FF0000,Pylon
55.6119827,12.2632523,POWERLINE_ID,#FF0000,Pylon
55.6135437,12.3028689,POWERLINE_ID,#FF0000,Pylon
55.6131675,12.2761281,POWERLINE_ID,#FF0000,Pylon
55.6128714,12.2729405,POWERLINE_ID,#FF0000,Pylon
55.6140892,12.2863592,POWERLINE_ID,#FF0000,Pylon
55.6144293,12.2899123,POWERLINE_ID,#FF0000,Pylon
55.6134723,12.2794312,POWERLINE_ID,#FF0000,Pylon
55.6147652,12.2934532,POWERLINE_ID,#FF0000,Pylon
55.614623,12.2997232,POWERLINE_ID,#FF0000,Pylon
55.6125854,12.2124115,POWERLINE_ID,#FF0000,Pylon
55.6125354,12.2163429,POWERLINE_ID,#FF0000,Pylon
55.6124578,12.2240935,POWERLINE_ID,#FF0000,Pylon
55.6124869,12.2203255,POWERLINE_ID,#FF0000,Pylon
55.6123607,12.231751,POWERLINE_ID,#FF0000,Pylon
55.6137812,12.2828617,POWERLINE_ID,#FF0000,Pylon
55.6910883,12.3077758,POWERLINE_ID,#FF0000,Pylon
55.6150082,12.2961437,POWERLINE_ID,#FF0000,Pylon
55.6896574,12.3178901,POWERLINE_ID,#FF0000,Pylon
55.691007,12.3117197,POWERLINE_ID,#FF0000,Pylon
55.6876489,12.3189149,POWERLINE_ID,#FF0000,Pylon
55.6821524,12.3216696,POWERLINE_ID,#FF0000,Pylon
55.6908056,12.3152978,POWERLINE_ID,#FF0000,Pylon
55.6611402,12.3194169,POWERLINE_ID,#FF0000,Pylon
55.4950743,12.1294936,POWERLINE_ID,#FF0000,Pylon
55.4957793,12.1310729,POWERLINE_ID,#FF0000,Pylon
55.4965086,12.1327037,POWERLINE_ID,#FF0000,Pylon
55.4977824,12.1355275,POWERLINE_ID,#FF0000,Pylon
55.4991291,12.1385659,POWERLINE_ID,#FF0000,Pylon
55.5003563,12.1413151,POWERLINE_ID,#FF0000,Pylon
55.50138,12.1436728,POWERLINE_ID,#FF0000,Pylon
55.50243,12.1460675,POWERLINE_ID,#FF0000,Pylon
55.5035092,12.1483935,POWERLINE_ID,#FF0000,Pylon
55.5056285,12.1531915,POWERLINE_ID,#FF0000,Pylon
55.5066979,12.1555518,POWERLINE_ID,#FF0000,Pylon
55.5078888,12.1582469,POWERLINE_ID,#FF0000,Pylon
55.5091816,12.1611308,POWERLINE_ID,#FF0000,Pylon
55.5101974,12.1634139,POWERLINE_ID,#FF0000,Pylon
55.5112229,12.1657657,POWERLINE_ID,#FF0000,Pylon
55.513891,12.1717481,POWERLINE_ID,#FF0000,Pylon
55.5153198,12.1749495,POWERLINE_ID,#FF0000,Pylon
55.5127295,12.1691216,POWERLINE_ID,#FF0000,Pylon
